"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2026-04-23",9,0,"F",500,0,1460,6606,17,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",10,0,"F",500,0,1422,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",11,0,"F",500,0,1401,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",12,0,"F",500,0,1380,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",13,0,"F",500,0,1362,6606,327,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",14,0,"F",500,0,1344,6606,998,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",15,0,"F",500,0,1313,6606,2005,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",16,0,"F",500,0,1281,6606,3258,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",17,0,"F",500,0,1219,6606,4653,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",18,0,"F",500,0,1156,6606,6125,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",19,0,"F",500,0,1119,6606,7627,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",20,0,"F",500,0,1081,6606,9132,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",21,0,"F",500,0,1106,6606,10594,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",22,0,"F",500,0,1130,6606,11865,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",23,0,"F",500,0,1174,6606,12810,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",24,0,"F",500,0,1217,6606,13455,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",25,0,"F",500,0,1246,6606,13860,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",26,0,"F",500,0,1274,6606,14083,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",27,0,"F",500,0,1274,6606,14149,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",28,0,"F",500,0,1273,6606,13965,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",29,0,"F",500,0,1258,6606,13458,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",30,0,"F",500,0,1243,6606,12751,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",31,0,"F",500,0,1225,6606,11951,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",32,0,"F",500,0,1206,6606,10911,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",33,0,"F",500,0,1186,6606,9492,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",34,0,"F",500,0,1165,6606,7837,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",35,0,"F",500,0,1139,6606,6151,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",36,0,"F",500,0,1112,6606,4606,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",37,0,"F",500,0,1085,6606,3319,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",38,0,"F",500,0,1058,6606,2195,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",39,0,"F",500,0,1084,6606,1155,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",40,0,"F",500,0,1110,6606,387,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",41,0,"F",500,0,1184,6606,59,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",42,0,"F",500,0,1257,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",43,0,"F",500,0,1287,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",44,0,"F",500,0,1317,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",45,0,"F",500,0,1296,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",46,0,"F",500,0,1274,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",47,0,"F",500,0,1238,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-23",48,0,"F",500,0,1201,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",1,0,"F",500,0,1158,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",2,0,"F",500,0,1114,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",3,0,"F",500,0,1069,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",4,0,"F",500,0,1023,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",5,0,"F",500,0,980,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",6,0,"F",500,0,936,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",7,0,"F",500,0,898,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",8,0,"F",500,0,860,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",9,0,"F",500,0,832,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",10,0,"F",500,0,803,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",11,0,"F",500,0,782,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",12,0,"F",500,0,760,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",13,0,"F",500,0,738,6606,355,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",14,0,"F",500,0,715,6606,1003,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",15,0,"F",500,0,678,6606,1932,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",16,0,"F",500,0,640,6606,3094,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",17,0,"F",500,0,588,6606,4432,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",18,0,"F",500,0,535,6606,5865,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",19,0,"F",500,0,494,6606,7323,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",20,0,"F",500,0,452,6606,8801,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",21,0,"F",500,0,444,6606,10275,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",22,0,"F",500,0,435,6606,11591,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",23,0,"F",500,0,443,6606,12603,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",24,0,"F",500,0,451,6606,13333,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",25,0,"F",500,0,457,6606,13827,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",26,0,"F",500,0,462,6606,14088,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",27,0,"F",500,0,465,6606,14111,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",28,0,"F",500,0,468,6606,13880,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",29,0,"F",500,0,470,6606,13404,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",30,0,"F",500,0,472,6606,12772,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",31,0,"F",500,0,470,6606,12039,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",32,0,"F",500,0,467,6606,11044,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",33,0,"F",500,0,460,6606,9648,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",34,0,"F",500,0,453,6606,8012,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",35,0,"F",500,0,439,6606,6352,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",36,0,"F",500,0,424,6606,4825,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",37,0,"F",500,0,416,6606,3528,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",38,0,"F",500,0,407,6606,2382,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",39,0,"F",500,0,422,6606,1323,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",40,0,"F",500,0,436,6606,517,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",41,0,"F",500,0,462,6606,120,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",42,0,"F",500,0,488,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",43,0,"F",500,0,497,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",44,0,"F",500,0,505,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",45,0,"F",500,0,497,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",46,0,"F",500,0,488,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",47,0,"F",500,0,479,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-24",48,0,"F",500,0,469,6606,0,22139,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",1,0,"F",500,0,462,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",2,0,"F",500,0,455,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",3,0,"F",500,0,450,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",4,0,"F",500,0,445,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",5,0,"F",500,0,442,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",6,0,"F",500,0,438,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",7,0,"F",500,0,434,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",8,0,"F",500,0,429,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",9,0,"F",500,0,425,6606,16,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",10,0,"F",500,0,421,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",11,0,"F",500,0,419,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",12,0,"F",500,0,417,6606,22,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",13,0,"F",500,0,414,6606,407,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",14,0,"F",500,0,410,6606,1079,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",15,0,"F",500,0,392,6606,1978,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",16,0,"F",500,0,374,6606,3077,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",17,0,"F",500,0,343,6606,4342,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",18,0,"F",500,0,312,6606,5693,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",19,0,"F",500,0,297,6606,7059,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",20,0,"F",500,0,281,6606,8449,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",21,0,"F",500,0,281,6606,9852,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",22,0,"F",500,0,280,6606,11078,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",23,0,"F",500,0,285,6606,11968,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",24,0,"F",500,0,289,6606,12637,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",25,0,"F",500,0,300,6606,13207,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",26,0,"F",500,0,311,6606,13536,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",27,0,"F",500,0,326,6606,13479,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",28,0,"F",500,0,341,6606,13130,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",29,0,"F",500,0,360,6606,12617,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",30,0,"F",500,0,379,6606,11960,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",31,0,"F",500,0,408,6606,11145,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",32,0,"F",500,0,437,6606,10139,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",33,0,"F",500,0,466,6606,8912,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",34,0,"F",500,0,494,6606,7489,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",35,0,"F",500,0,521,6606,5940,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",36,0,"F",500,0,547,6606,4483,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",37,0,"F",500,0,592,6606,3297,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",38,0,"F",500,0,636,6606,2263,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",39,0,"F",500,0,669,6606,1261,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",40,0,"F",500,0,701,6606,480,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",41,0,"F",500,0,719,6606,103,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",42,0,"F",500,0,737,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",43,0,"F",500,0,771,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",44,0,"F",500,0,804,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",45,0,"F",500,0,809,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",46,0,"F",500,0,814,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",47,0,"F",500,0,790,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-25",48,0,"F",500,0,765,6606,0,22146,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",1,0,"F",500,0,761,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",2,0,"F",500,0,757,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",3,0,"F",500,0,754,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",4,0,"F",500,0,750,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",5,0,"F",500,0,738,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",6,0,"F",500,0,726,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",7,0,"F",500,0,723,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",8,0,"F",500,0,719,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",9,0,"F",500,0,716,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",10,0,"F",500,0,712,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",11,0,"F",500,0,707,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",12,0,"F",500,0,701,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",13,0,"F",500,0,697,6606,241,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",14,0,"F",500,0,693,6606,689,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",15,0,"F",500,0,672,6606,1363,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",16,0,"F",500,0,650,6606,2235,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",17,0,"F",500,0,622,6606,3266,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",18,0,"F",500,0,593,6606,4427,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",19,0,"F",500,0,578,6606,5675,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",20,0,"F",500,0,562,6606,6907,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",21,0,"F",500,0,551,6606,8025,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",22,0,"F",500,0,540,6606,9010,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",23,0,"F",500,0,530,6606,9866,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",24,0,"F",500,0,520,6606,10581,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",25,0,"F",500,0,516,6606,11138,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",26,0,"F",500,0,512,6606,11477,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",27,0,"F",500,0,510,6606,11550,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",28,0,"F",500,0,507,6606,11404,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",29,0,"F",500,0,508,6606,11096,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",30,0,"F",500,0,509,6606,10601,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",31,0,"F",500,0,519,6606,9891,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",32,0,"F",500,0,529,6606,9015,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",33,0,"F",500,0,536,6606,8013,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",34,0,"F",500,0,542,6606,6816,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",35,0,"F",500,0,546,6606,5397,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",36,0,"F",500,0,550,6606,4022,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",37,0,"F",500,0,567,6606,2933,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",38,0,"F",500,0,583,6606,2009,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",39,0,"F",500,0,592,6606,1113,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",40,0,"F",500,0,600,6606,414,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",41,0,"F",500,0,605,6606,85,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",42,0,"F",500,0,609,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",43,0,"F",500,0,635,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",44,0,"F",500,0,660,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",45,0,"F",500,0,658,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",46,0,"F",500,0,655,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",47,0,"F",500,0,624,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-26",48,0,"F",500,0,592,6606,0,22152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",1,0,"F",500,0,582,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",2,0,"F",500,0,572,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",3,0,"F",500,0,561,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",4,0,"F",500,0,549,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",5,0,"F",500,0,528,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",6,0,"F",500,0,507,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",7,0,"F",500,0,497,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",8,0,"F",500,0,487,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",9,0,"F",500,0,477,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",10,0,"F",500,0,467,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",11,0,"F",500,0,454,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",12,0,"F",500,0,441,6606,33,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",13,0,"F",500,0,436,6606,280,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",14,0,"F",500,0,431,6606,810,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",15,0,"F",500,0,417,6606,1664,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",16,0,"F",500,0,403,6606,2674,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",17,0,"F",500,0,383,6606,3691,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",18,0,"F",500,0,363,6606,4852,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",19,0,"F",500,0,354,6606,6275,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",20,0,"F",500,0,345,6606,7726,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",21,0,"F",500,0,344,6606,8957,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",22,0,"F",500,0,342,6606,10024,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",23,0,"F",500,0,348,6606,11018,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",24,0,"F",500,0,354,6606,11855,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",25,0,"F",500,0,369,6606,12431,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",26,0,"F",500,0,384,6606,12738,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",27,0,"F",500,0,395,6606,12785,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",28,0,"F",500,0,406,6606,12564,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",29,0,"F",500,0,408,6606,12081,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",30,0,"F",500,0,410,6606,11411,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",31,0,"F",500,0,418,6606,10621,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",32,0,"F",500,0,425,6606,9664,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",33,0,"F",500,0,437,6606,8489,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",34,0,"F",500,0,449,6606,7140,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",35,0,"F",500,0,467,6606,5704,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",36,0,"F",500,0,485,6606,4354,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",37,0,"F",500,0,510,6606,3225,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",38,0,"F",500,0,534,6606,2224,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",39,0,"F",500,0,538,6606,1263,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",40,0,"F",500,0,541,6606,509,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",41,0,"F",500,0,526,6606,124,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",42,0,"F",500,0,510,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",43,0,"F",500,0,504,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",44,0,"F",500,0,498,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",45,0,"F",500,0,501,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",46,0,"F",500,0,503,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",47,0,"F",500,0,515,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-27",48,0,"F",500,0,527,6606,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",1,0,"F",500,0,549,6606,0,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",2,0,"F",500,0,571,6606,0,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",3,0,"F",500,0,578,6606,0,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",4,0,"F",500,0,585,6606,0,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",5,0,"F",500,0,572,6606,0,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",6,0,"F",500,0,559,6606,0,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",7,0,"F",500,0,551,6606,0,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",8,0,"F",500,0,543,6606,0,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",9,0,"F",500,0,540,6606,0,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",10,0,"F",500,0,536,6606,0,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",11,0,"F",500,0,538,6606,0,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",12,0,"F",500,0,539,6606,54,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-04-28",13,0,"F",500,0,545,6606,321,22165,0,0,0,0,0,0,0,0,0,0,0,0,0
